2	1629	10004	111	2911.00
3	1	10	15	10.00
4	1	12	283	24.00
1	1634	10005	4	17517.00
1	1635	10006	4	15100.00
1	1633	10006	4	13034.00
1	1630	10001	4	17157.00
1	1634	10005	4	15005.00
1	1632	10005	4	13990.00
1	1636	10006	4	14541.00
1	1633	10003	4	15640.00
1	1634	10001	4	11273.00
1	1633	10003	4	12827.00
1	1635	10006	4	14874.00
1	1634	10005	4	12700.00
1	1634	10002	4	15322.00
1	1633	10005	4	14155.00
1	1635	10006	4	11594.00
1	1	12	3	5.00
1	1636	10002	4	10906.00
1	1634	10001	4	10505.00
1	1635	10006	4	10074.00
1	1633	10004	4	7817.00
1	1634	10001	4	9906.00
1	1633	10003	4	7554.00
1	1631	10002	4	7527.00
1	1634	10003	4	9271.00
1	1634	10004	4	14498.00
1	1633	10006	4	15780.00
1	1633	10001	4	13059.00
1	1635	10005	4	11021.00
1	1634	10003	4	10799.00
1	1633	10002	4	10521.00
2	1628	10004	111	22952.00
2	1	10	110	13.00
2	1	11	110	12.00
2	1	12	110	12.00
2	1629	10002	111	26086.00
2	1	11	110	11.00
2	1	12	110	16.00
2	1	12	110	18.00
2	1	12	110	15.00
2	1	12	110	15.00
2	1641	10005	111	24062.00
2	1	11	110	17.00
2	1	10	110	12.00
2	1	10	110	9.00
2	1628	10004	111	25895.00
2	1629	10005	111	25429.00
2	1	11	110	13.00
2	1	12	110	13.00
2	1	11	110	15.00
2	1	12	110	13.00
2	1	11	110	13.00
2	1628	10002	111	22045.00
2	1	12	110	8.00
2	1	11	110	13.00
2	1	11	110	9.00
2	1	12	110	13.00
2	1	10	110	12.00
2	1	11	110	16.00
2	1	11	110	14.00
2	1	12	110	14.00
3	1	12	15	12.00
3	1633	10004	16	8954.00
3	1632	10006	16	10247.00
3	1631	10005	16	10044.00
3	1630	10006	16	8984.00
3	1633	10006	16	8952.00
3	1631	10002	16	9190.00
3	1629	10002	16	10414.00
3	1	12	15	7.00
3	1	12	15	6.00
3	1631	10004	16	9014.00
3	1632	10003	16	10662.00
3	1632	10006	16	8954.00
3	1631	10001	16	8771.00
3	1632	10002	16	10782.00
3	1631	10003	16	8492.00
